date,annee,temp_max,temp_min,precipitation,humidite
2021-03-31,2021,30.3,20.1,0.2,65
2021-04-01,2021,30.9,20.9,0.3,66
2021-04-02,2021,30.4,20.7,6.3,69
2021-04-03,2021,27.0,21.0,37.3,83
2021-04-04,2021,26.3,20.2,2.0,84
2021-04-05,2021,26.7,19.6,1.7,83
2021-04-06,2021,28.7,20.0,3.4,81
2021-04-07,2021,27.7,20.1,2.6,82
2021-04-08,2021,28.5,20.0,0.8,78
2021-04-09,2021,28.7,20.3,0.6,75
2021-04-10,2021,28.4,20.1,0.1,73
2021-04-11,2021,28.1,20.4,0.4,72
2021-04-12,2021,30.9,21.9,0.1,66
2021-04-13,2021,30.8,20.6,0.4,67
2021-04-14,2021,29.7,19.1,0.0,70
2021-04-15,2021,30.7,15.6,0.0,62
2021-04-16,2021,31.7,19.4,0.0,63
2021-04-17,2021,31.9,21.5,0.2,63
2021-04-18,2021,33.6,21.2,0.0,59
2021-04-19,2021,33.3,20.5,0.0,53
2021-04-20,2021,33.6,20.8,0.0,49
2021-04-21,2021,32.6,21.2,0.0,59
2021-04-22,2021,32.5,22.3,0.0,56
2021-04-23,2021,30.5,21.1,7.5,70
2021-04-24,2021,31.0,20.2,1.9,70
2021-04-25,2021,31.8,22.6,1.4,66
2021-04-26,2021,29.0,21.2,9.9,77
2021-04-27,2021,30.9,19.4,1.6,72
2021-04-28,2021,30.3,20.6,5.6,77
2021-04-29,2021,30.3,19.4,9.9,72
2021-04-30,2021,30.6,19.8,2.5,71
2021-05-01,2021,30.6,20.2,11.4,74
2021-05-02,2021,29.6,22.1,11.9,79
2021-05-03,2021,30.2,20.8,1.4,73
2021-05-04,2021,29.5,21.7,2.0,70
2021-05-05,2021,30.5,22.1,1.7,73
2021-05-06,2021,29.4,21.7,1.4,74
2021-05-07,2021,29.8,21.9,1.7,68
2021-05-08,2021,30.4,21.5,19.7,79
2021-05-09,2021,30.8,21.2,1.8,72
2021-05-10,2021,32.3,21.4,8.8,72
2021-05-11,2021,32.1,22.0,0.0,71
2021-05-12,2021,32.2,22.3,0.4,68
2021-05-13,2021,32.9,23.1,1.7,70
2021-05-14,2021,31.9,22.5,1.7,71
2021-05-15,2021,32.2,21.6,1.6,71
2021-05-16,2021,30.6,21.7,2.0,73
2021-05-17,2021,31.6,22.6,1.8,70
2021-05-18,2021,32.4,21.9,2.0,67
2021-05-19,2021,32.3,22.7,3.0,68
2021-05-20,2021,31.1,21.0,10.2,80
2021-05-21,2021,31.6,21.8,6.9,78
2021-05-22,2021,29.7,21.5,4.4,76
2021-05-23,2021,31.3,20.5,0.7,76
2021-05-24,2021,31.9,22.2,1.0,72
2021-05-25,2021,32.0,22.4,0.3,74
2021-05-26,2021,32.1,21.9,5.5,75
2021-05-27,2021,30.9,22.6,2.6,72
2021-05-28,2021,30.4,22.7,15.9,76
2021-05-29,2021,30.2,21.6,13.6,81
2021-05-30,2021,29.7,21.2,6.1,81
2021-05-31,2021,30.1,21.9,1.8,77
2021-06-01,2021,29.9,22.3,2.1,76
2021-06-02,2021,28.9,22.1,11.1,80
2021-06-03,2021,29.1,22.4,0.6,76
2021-06-04,2021,29.5,22.3,2.5,76
2021-06-05,2021,30.1,22.1,6.9,77
2021-06-06,2021,30.1,22.5,8.0,77
2021-06-07,2021,30.4,20.9,0.4,70
2021-06-08,2021,30.1,22.5,6.2,73
2021-06-09,2021,28.6,22.2,7.1,82
2021-06-10,2021,29.7,20.1,4.3,81
2021-06-11,2021,29.5,21.5,4.1,80
2021-06-12,2021,30.4,20.0,1.8,81
2021-06-13,2021,31.4,22.0,0.5,74
2021-06-14,2021,30.7,23.0,1.3,76
2021-06-15,2021,31.3,22.2,0.1,72
2021-06-16,2021,32.6,22.2,0.0,72
2021-06-17,2021,32.4,22.0,0.3,71
2021-06-18,2021,31.9,22.7,0.9,72
2021-06-19,2021,32.5,23.1,0.1,68
2021-06-20,2021,31.8,22.8,1.3,67
2021-06-21,2021,32.0,23.3,0.6,68
2021-06-22,2021,30.9,23.1,3.1,74
2021-06-23,2021,29.9,23.4,3.3,78
2021-06-24,2021,30.4,22.5,1.8,74
2021-06-25,2021,31.1,22.7,1.0,73
2021-06-26,2021,29.9,21.0,2.9,78
2021-06-27,2021,31.6,21.3,0.4,71
2021-06-28,2021,31.1,22.1,0.4,75
2021-06-29,2021,31.8,22.2,0.7,71
2021-06-30,2021,31.4,23.2,1.2,73
2021-07-01,2021,33.1,22.8,0.4,72
2021-07-02,2021,32.7,21.8,0.2,70
2021-07-03,2021,31.5,23.4,9.6,79
2021-07-04,2021,32.0,21.2,0.0,67
2021-07-05,2021,33.3,21.3,0.1,55
2021-07-06,2021,31.4,22.3,1.1,65
2021-07-07,2021,34.3,21.7,0.0,57
2021-07-08,2021,35.7,23.2,0.0,57
2021-07-09,2021,34.2,22.9,0.1,60
2021-07-10,2021,32.1,21.7,1.5,64
2021-07-11,2021,34.7,22.5,0.4,59
2021-07-12,2021,34.5,22.7,0.5,61
2021-07-13,2021,35.5,23.6,1.8,63
2021-07-14,2021,31.8,22.8,4.9,76
2021-07-15,2021,32.0,21.6,0.4,75
2021-07-16,2021,32.6,22.1,4.1,69
2021-07-17,2021,34.3,22.8,0.1,67
2021-07-18,2021,34.0,24.2,0.6,66
2021-07-19,2021,33.6,23.7,1.4,67
2021-07-20,2021,35.0,22.8,0.0,63
2021-07-21,2021,34.5,22.7,0.5,55
2021-07-22,2021,33.5,22.7,0.1,60
2021-07-23,2021,34.8,23.2,0.0,63
2021-07-24,2021,33.0,23.9,4.1,67
2021-07-25,2021,31.9,23.3,1.1,72
2021-07-26,2021,34.7,22.8,0.5,66
2021-07-27,2021,35.0,22.8,0.2,65
2021-07-28,2021,32.9,22.9,5.4,72
2021-07-29,2021,32.4,22.9,3.3,74
2021-07-30,2021,33.9,21.7,3.2,76
2021-07-31,2021,33.1,22.5,0.9,74
2021-08-01,2021,35.0,23.3,0.1,67
2021-08-02,2021,33.4,23.0,4.1,69
2021-08-03,2021,31.9,22.5,7.3,78
2021-08-04,2021,33.2,22.0,0.2,68
2021-08-05,2021,32.8,23.1,0.9,65
2021-08-06,2021,33.2,23.0,0.5,61
2021-08-07,2021,34.2,23.3,1.2,65
2021-08-08,2021,33.5,22.8,3.1,72
2021-08-09,2021,31.8,23.0,4.8,75
2021-08-10,2021,35.1,23.1,0.5,67
2021-08-11,2021,32.7,21.5,13.5,78
2021-08-12,2021,27.3,23.0,85.3,82
2021-08-13,2021,31.0,22.8,6.2,75
2021-08-14,2021,31.3,22.2,0.4,78
2021-08-15,2021,31.6,22.9,14.8,81
2021-08-16,2021,30.3,22.6,57.5,85
2021-08-17,2021,29.1,22.3,5.5,79
2021-08-18,2021,31.5,21.5,0.0,69
2021-08-19,2021,30.5,22.9,0.3,75
2021-08-20,2021,30.8,21.3,3.9,82
2021-08-21,2021,30.6,21.4,0.9,81
2021-08-22,2021,31.9,22.5,0.5,80
2021-08-23,2021,33.8,21.5,0.0,73
2021-08-24,2021,31.4,20.6,0.0,74
2021-08-25,2021,30.6,22.1,1.2,76
2021-08-26,2021,31.2,21.8,0.4,73
2021-08-27,2021,32.4,22.4,0.0,65
2021-08-28,2021,33.3,23.0,0.0,64
2021-08-29,2021,34.2,22.5,0.0,66
2021-08-30,2021,33.6,23.5,0.5,66
2021-08-31,2021,31.8,22.3,0.4,65
2021-09-01,2021,32.1,22.7,0.6,70
2021-09-02,2021,31.4,23.5,0.9,71
2021-09-03,2021,32.3,22.9,3.0,75
2021-09-04,2021,33.5,23.1,0.0,67
2021-09-05,2021,34.4,23.1,0.0,61
2021-09-06,2021,34.6,23.5,0.0,63
2021-09-07,2021,34.1,22.5,1.9,65
2021-09-08,2021,34.6,22.8,0.9,67
2021-09-09,2021,32.6,23.3,0.2,68
2021-09-10,2021,33.6,22.7,1.2,66
2021-09-11,2021,33.5,21.8,3.3,72
2021-09-12,2021,33.7,22.6,0.4,72
2021-09-13,2021,33.0,22.7,0.6,69
2021-09-14,2021,33.6,21.8,0.1,70
2021-09-15,2021,33.5,21.9,3.4,72
2021-09-16,2021,33.2,23.0,8.4,72
2021-09-17,2021,33.0,22.3,1.1,70
2021-09-18,2021,31.8,23.4,2.6,72
2021-09-19,2021,32.4,22.5,5.7,79
2021-09-20,2021,32.4,21.8,0.3,74
2021-09-21,2021,33.6,22.5,2.5,72
2021-09-22,2021,32.2,23.5,0.2,73
2021-09-23,2021,31.1,23.3,12.3,78
2021-09-24,2021,32.0,22.2,0.8,76
2021-09-25,2021,32.3,23.8,2.1,76
2021-09-26,2021,32.8,22.9,3.6,75
2021-09-27,2021,32.2,22.9,5.1,78
2021-09-28,2021,32.0,21.7,2.7,81
2021-09-29,2021,31.7,22.0,9.2,78
2021-09-30,2021,30.9,22.0,12.8,80
2021-10-01,2021,30.3,21.1,5.7,81
2021-10-02,2021,30.7,20.2,0.2,73
2021-10-03,2021,30.6,22.0,0.2,72
2021-10-04,2021,28.7,22.1,0.5,74
2021-10-05,2021,31.3,21.4,0.1,67
2021-10-06,2021,31.4,23.4,0.5,65
2021-10-07,2021,31.6,22.7,0.1,67
2021-10-08,2021,33.0,22.6,0.5,69
2021-10-09,2021,31.1,22.7,1.1,75
2021-10-10,2021,31.4,22.1,1.7,74
2021-10-11,2021,32.3,21.5,2.0,71
2021-10-12,2021,30.5,22.8,8.5,81
2021-10-13,2021,30.8,20.9,11.4,83
2021-10-14,2021,30.5,21.7,18.9,82
2021-10-15,2021,30.8,22.2,3.1,79
2021-10-16,2021,32.0,22.6,8.2,78
2021-10-17,2021,31.4,21.9,2.5,81
2021-10-18,2021,31.2,21.7,6.1,82
2021-10-19,2021,30.8,22.3,19.4,82
2021-10-20,2021,30.8,21.1,8.6,81
2021-10-21,2021,30.6,20.6,3.0,81
2021-10-22,2021,30.2,21.4,1.0,79
2021-10-23,2021,30.7,20.2,0.6,74
2021-10-24,2021,30.3,21.4,4.2,77
2021-10-25,2021,31.1,21.0,0.0,73
2021-10-26,2021,30.3,22.6,1.0,73
2021-10-27,2021,31.3,22.1,0.0,69
2021-10-28,2021,31.3,21.3,0.0,68
2021-10-29,2021,30.8,20.8,0.0,67
2021-10-30,2021,31.4,20.8,0.0,64
2021-10-31,2021,31.6,22.5,0.5,65
2021-11-01,2021,32.1,19.9,0.5,70
2021-11-02,2021,31.1,19.7,0.2,72
2021-11-03,2021,31.4,20.9,0.7,71
2021-11-04,2021,32.3,21.9,1.4,70
2021-11-05,2021,31.5,21.9,12.6,78
2021-11-06,2021,31.2,21.8,0.4,70
2021-11-07,2021,31.4,21.0,0.1,68
2021-11-08,2021,31.1,21.9,1.0,74
2021-11-09,2021,29.5,21.3,7.0,84
2021-11-10,2021,30.9,20.2,0.0,73
2021-11-11,2021,31.2,22.3,0.1,67
2021-11-12,2021,32.3,22.2,0.0,66
2021-11-13,2021,32.3,21.8,0.0,68
2021-11-14,2021,31.7,22.0,0.1,65
2021-11-15,2021,31.8,21.6,0.3,67
2021-11-16,2021,31.9,21.0,0.3,67
2021-11-17,2021,32.3,22.0,0.0,63
2021-11-18,2021,32.5,19.4,0.0,63
2021-11-19,2021,32.8,20.3,0.1,68
2021-11-20,2021,32.1,21.5,0.0,65
2021-11-21,2021,31.5,21.1,0.3,70
2021-11-22,2021,30.9,21.6,0.0,71
2021-11-23,2021,31.0,21.6,0.1,73
2021-11-24,2021,31.4,20.9,1.4,75
2021-11-25,2021,28.5,20.3,2.1,78
2021-11-26,2021,29.8,19.4,0.6,71
2021-11-27,2021,30.8,17.8,0.0,72
2021-11-28,2021,31.8,19.6,0.0,66
2021-11-29,2021,31.1,21.1,0.9,66
2021-11-30,2021,30.9,19.8,0.3,73
2021-12-01,2021,31.4,20.0,0.0,72
2021-12-02,2021,32.3,20.7,2.8,72
2021-12-03,2021,30.9,21.7,0.4,73
2021-12-04,2021,31.5,21.2,0.6,70
2021-12-05,2021,31.1,20.2,0.7,69
2021-12-06,2021,30.8,21.2,0.0,66
2021-12-07,2021,31.2,21.3,0.0,64
2021-12-08,2021,31.1,20.5,0.0,62
2021-12-09,2021,31.0,20.4,0.0,62
2021-12-10,2021,30.7,20.0,0.0,66
2021-12-11,2021,31.0,20.6,0.0,67
2021-12-12,2021,30.5,20.8,0.0,67
2021-12-13,2021,30.3,18.6,1.3,72
2021-12-14,2021,30.6,20.2,0.1,69
2021-12-15,2021,29.8,20.1,0.3,66
2021-12-16,2021,30.7,20.4,0.0,62
2021-12-17,2021,29.7,18.7,0.0,65
2021-12-18,2021,29.8,20.2,0.0,62
2021-12-19,2021,30.5,19.1,0.0,64
2021-12-20,2021,30.8,19.9,0.0,66
2021-12-21,2021,30.8,21.2,0.0,65
2021-12-22,2021,29.9,21.0,0.0,68
2021-12-23,2021,30.0,20.6,0.0,77
2021-12-24,2021,29.1,20.5,2.3,77
2021-12-25,2021,30.5,19.7,1.0,75
2021-12-26,2021,30.6,21.2,0.3,69
2021-12-27,2021,31.2,18.2,0.0,72
2021-12-28,2021,31.0,19.0,0.0,68
2021-12-29,2021,31.1,19.0,0.0,68
2021-12-30,2021,31.9,19.2,0.0,60
2021-12-31,2021,31.1,19.3,0.0,60
2022-01-01,2022,30.8,17.9,0.0,57
2022-01-02,2022,29.5,18.9,0.0,57
2022-01-03,2022,29.9,18.5,0.0,66
2022-01-04,2022,30.2,18.2,0.0,70
2022-01-05,2022,29.8,18.7,0.0,66
2022-01-06,2022,30.4,19.7,0.2,68
2022-01-07,2022,30.6,20.2,0.5,68
2022-01-08,2022,30.8,20.1,0.6,70
2022-01-09,2022,30.9,18.8,0.0,61
2022-01-10,2022,30.6,19.7,0.6,61
2022-01-11,2022,29.3,19.7,0.1,67
2022-01-12,2022,29.2,19.0,0.5,70
2022-01-13,2022,28.5,18.9,0.0,73
2022-01-14,2022,28.4,19.0,0.5,74
2022-01-15,2022,29.2,18.8,0.4,70
2022-01-16,2022,29.8,18.5,0.0,66
2022-01-17,2022,30.3,19.8,0.0,60
2022-01-18,2022,29.1,20.0,2.8,75
2022-01-19,2022,30.2,19.2,0.7,72
2022-01-20,2022,30.7,20.1,0.0,60
2022-01-21,2022,32.1,20.7,1.2,63
2022-01-22,2022,31.8,19.9,0.0,66
2022-01-23,2022,31.0,19.6,0.1,61
2022-01-24,2022,30.2,19.2,0.6,74
2022-01-25,2022,30.4,20.0,2.4,69
2022-01-26,2022,30.7,19.9,2.8,71
2022-01-27,2022,30.2,19.8,0.0,65
2022-01-28,2022,30.7,20.3,0.2,66
2022-01-29,2022,28.4,20.4,1.2,77
2022-01-30,2022,30.2,18.6,1.3,75
2022-01-31,2022,27.2,18.7,7.4,78
2022-02-01,2022,28.5,18.5,2.9,76
2022-02-02,2022,28.9,18.0,1.2,80
2022-02-03,2022,28.2,18.5,6.1,81
2022-02-04,2022,28.7,17.4,0.4,74
2022-02-05,2022,29.0,16.0,0.0,64
2022-02-06,2022,29.2,18.8,5.2,70
2022-02-07,2022,29.2,18.8,1.4,80
2022-02-08,2022,28.6,19.4,4.8,80
2022-02-09,2022,29.1,19.0,0.5,78
2022-02-10,2022,28.4,20.3,1.9,76
2022-02-11,2022,30.4,19.9,0.0,69
2022-02-12,2022,30.3,20.0,0.0,59
2022-02-13,2022,30.8,19.6,0.0,60
2022-02-14,2022,29.3,21.3,0.2,65
2022-02-15,2022,31.0,19.3,0.0,60
2022-02-16,2022,30.9,18.7,0.0,60
2022-02-17,2022,30.2,19.2,6.8,68
2022-02-18,2022,30.1,18.8,0.2,67
2022-02-19,2022,29.8,20.0,1.4,65
2022-02-20,2022,31.1,18.9,0.0,69
2022-02-21,2022,30.6,18.3,0.4,65
2022-02-22,2022,30.4,19.4,0.0,68
2022-02-23,2022,30.0,17.0,0.0,66
2022-02-24,2022,30.5,16.5,0.0,69
2022-02-25,2022,30.4,15.9,0.0,67
2022-02-26,2022,31.4,17.5,0.0,69
2022-02-27,2022,31.1,19.6,0.7,67
2022-02-28,2022,30.1,20.0,0.5,68
2022-03-01,2022,31.0,19.8,0.5,67
2022-03-02,2022,30.8,20.6,1.1,71
2022-03-03,2022,30.7,20.3,5.6,74
2022-03-04,2022,30.6,19.6,0.7,72
2022-03-05,2022,30.5,19.9,8.9,79
2022-03-06,2022,30.1,18.6,4.2,80
2022-03-07,2022,29.9,18.7,0.3,71
2022-03-08,2022,29.5,19.8,0.1,65
2022-03-09,2022,30.8,20.3,0.1,63
2022-03-10,2022,30.9,20.0,1.1,67
2022-03-11,2022,30.7,19.8,2.3,69
2022-03-12,2022,31.6,20.0,0.7,65
2022-03-13,2022,31.9,21.7,7.6,70
2022-03-14,2022,30.2,20.1,0.2,69
2022-03-15,2022,31.1,18.9,0.6,65
2022-03-16,2022,30.9,19.2,0.3,61
2022-03-17,2022,31.4,20.7,0.0,62
2022-03-18,2022,31.8,19.1,0.0,59
2022-03-19,2022,32.7,20.4,0.0,60
2022-03-20,2022,33.2,21.1,0.1,56
2022-03-21,2022,32.0,20.4,0.1,63
2022-03-22,2022,31.9,19.5,0.0,62
2022-03-23,2022,32.9,21.0,0.1,58
2022-03-24,2022,31.7,20.0,0.1,59
2022-03-25,2022,33.4,20.3,0.2,55
2022-03-26,2022,31.1,22.3,2.0,62
2022-03-27,2022,30.1,21.0,7.2,74
2022-03-28,2022,28.8,20.2,9.8,76
2022-03-29,2022,28.6,18.6,11.1,78
2022-03-30,2022,29.2,20.0,18.8,79
2022-03-31,2022,30.0,18.9,4.3,70
2022-04-01,2022,31.2,20.4,0.8,64
2022-04-02,2022,31.8,19.9,1.0,69
2022-04-03,2022,31.6,21.8,1.7,67
2022-04-04,2022,31.1,21.7,4.7,75
2022-04-05,2022,32.3,20.4,0.8,69
2022-04-06,2022,32.3,19.8,0.0,61
2022-04-07,2022,32.4,21.3,0.8,62
2022-04-08,2022,33.4,21.9,1.0,63
2022-04-09,2022,30.3,21.7,7.6,69
2022-04-10,2022,29.5,21.1,9.7,76
2022-04-11,2022,30.7,20.4,2.3,73
2022-04-12,2022,31.3,19.0,0.0,68
2022-04-13,2022,31.3,21.0,1.2,67
2022-04-14,2022,31.0,20.2,0.3,64
2022-04-15,2022,31.1,21.1,12.6,70
2022-04-16,2022,29.2,20.3,2.2,73
2022-04-17,2022,29.2,19.1,7.2,75
2022-04-18,2022,28.1,19.8,4.7,75
2022-04-19,2022,30.2,20.2,7.3,72
2022-04-20,2022,25.2,19.5,5.4,88
2022-04-21,2022,28.1,19.6,11.2,84
2022-04-22,2022,29.1,20.0,8.1,80
2022-04-23,2022,28.2,19.3,5.3,82
2022-04-24,2022,28.9,19.3,1.7,71
2022-04-25,2022,29.1,20.4,0.8,71
2022-04-26,2022,29.3,19.2,0.1,68
2022-04-27,2022,29.5,17.6,0.0,66
2022-04-28,2022,28.9,19.4,0.0,69
2022-04-29,2022,29.1,19.5,0.4,70
2022-04-30,2022,31.0,19.9,3.0,71
2022-05-01,2022,29.0,19.9,9.4,82
2022-05-02,2022,30.0,20.8,0.4,66
2022-05-03,2022,32.3,20.1,0.2,60
2022-05-04,2022,32.5,21.5,0.4,70
2022-05-05,2022,32.0,20.1,11.0,78
2022-05-06,2022,31.5,19.4,0.8,68
2022-05-07,2022,31.1,20.5,0.0,70
2022-05-08,2022,32.7,21.1,0.0,64
2022-05-09,2022,33.1,20.8,0.3,67
2022-05-10,2022,32.5,21.6,1.5,72
2022-05-11,2022,31.5,20.8,0.2,68
2022-05-12,2022,29.9,21.0,0.5,70
2022-05-13,2022,31.0,21.9,2.1,67
2022-05-14,2022,31.0,22.3,1.0,66
2022-05-15,2022,32.5,21.5,1.5,68
2022-05-16,2022,32.9,21.8,0.0,64
2022-05-17,2022,32.4,21.3,0.7,62
2022-05-18,2022,34.3,22.2,1.2,68
2022-05-19,2022,34.0,21.7,0.0,61
2022-05-20,2022,35.2,21.6,0.0,59
2022-05-21,2022,33.5,21.9,1.7,65
2022-05-22,2022,32.5,22.4,5.4,75
2022-05-23,2022,33.0,21.7,0.9,73
2022-05-24,2022,32.5,20.5,5.5,73
2022-05-25,2022,31.7,20.4,6.1,75
2022-05-26,2022,31.6,20.6,8.4,75
2022-05-27,2022,31.2,21.0,17.4,77
2022-05-28,2022,31.9,20.2,2.3,74
2022-05-29,2022,30.4,21.6,2.6,74
2022-05-30,2022,32.1,22.7,0.8,67
2022-05-31,2022,32.4,23.5,1.7,69
2022-06-01,2022,32.4,21.8,1.9,71
2022-06-02,2022,32.6,21.2,1.0,71
2022-06-03,2022,32.5,21.9,0.0,66
2022-06-04,2022,33.4,21.4,0.2,62
2022-06-05,2022,33.4,22.4,0.0,57
2022-06-06,2022,33.8,21.8,0.0,59
2022-06-07,2022,32.9,22.1,3.8,70
2022-06-08,2022,33.5,22.1,2.3,69
2022-06-09,2022,32.7,21.4,0.3,66
2022-06-10,2022,33.4,23.0,0.3,61
2022-06-11,2022,34.3,23.4,0.9,65
2022-06-12,2022,33.7,21.4,0.0,58
2022-06-13,2022,33.8,22.8,0.1,54
2022-06-14,2022,32.5,21.4,10.4,74
2022-06-15,2022,32.2,20.7,7.5,74
2022-06-16,2022,31.9,21.2,9.0,74
2022-06-17,2022,32.3,22.0,7.5,74
2022-06-18,2022,32.0,21.8,0.2,73
2022-06-19,2022,32.9,20.8,0.0,61
2022-06-20,2022,33.3,21.6,4.3,66
2022-06-21,2022,32.4,21.8,2.3,69
2022-06-22,2022,30.8,21.2,6.8,78
2022-06-23,2022,32.3,20.3,3.5,73
2022-06-24,2022,31.8,22.8,2.5,73
2022-06-25,2022,32.2,22.2,1.0,71
2022-06-26,2022,31.4,22.6,0.4,68
2022-06-27,2022,30.7,21.8,2.8,71
2022-06-28,2022,32.6,21.9,3.5,71
2022-06-29,2022,32.0,21.7,0.3,68
2022-06-30,2022,33.0,22.6,3.7,72
2022-07-01,2022,32.2,21.4,1.3,76
2022-07-02,2022,32.8,21.8,0.2,67
2022-07-03,2022,30.6,22.2,8.0,75
2022-07-04,2022,32.8,22.7,1.8,74
2022-07-05,2022,32.2,23.3,1.3,66
2022-07-06,2022,32.1,22.1,15.1,74
2022-07-07,2022,30.0,20.9,17.0,81
2022-07-08,2022,30.7,21.0,1.9,75
2022-07-09,2022,31.9,22.5,0.0,64
2022-07-10,2022,32.5,23.0,1.0,68
2022-07-11,2022,32.1,21.7,0.4,73
2022-07-12,2022,33.9,22.1,0.2,63
2022-07-13,2022,32.5,22.3,1.1,63
2022-07-14,2022,31.9,21.5,2.4,66
2022-07-15,2022,32.7,22.6,0.6,72
2022-07-16,2022,32.7,22.1,0.1,68
2022-07-17,2022,34.6,22.9,0.0,59
2022-07-18,2022,34.8,22.0,0.5,61
2022-07-19,2022,32.9,22.6,3.1,68
2022-07-20,2022,33.7,22.4,1.0,66
2022-07-21,2022,34.3,23.3,5.9,67
2022-07-22,2022,32.9,23.4,4.0,72
2022-07-23,2022,33.6,22.0,0.4,70
2022-07-24,2022,32.0,21.8,2.4,71
2022-07-25,2022,32.7,22.4,0.2,71
2022-07-26,2022,33.7,21.9,0.1,67
2022-07-27,2022,31.5,21.9,11.9,76
2022-07-28,2022,31.1,20.2,9.1,80
2022-07-29,2022,31.2,20.6,0.8,71
2022-07-30,2022,32.2,22.2,0.4,70
2022-07-31,2022,32.8,23.0,0.0,67
2022-08-01,2022,34.0,22.8,0.0,69
2022-08-02,2022,32.8,21.2,5.4,78
2022-08-03,2022,31.8,20.5,0.4,74
2022-08-04,2022,31.4,22.1,0.9,68
2022-08-05,2022,32.3,22.5,0.7,68
2022-08-06,2022,32.4,21.7,0.2,70
2022-08-07,2022,33.5,22.8,0.1,68
2022-08-08,2022,32.8,22.6,0.1,66
2022-08-09,2022,34.4,22.4,0.3,64
2022-08-10,2022,32.8,22.7,0.0,66
2022-08-11,2022,32.2,23.0,1.0,68
2022-08-12,2022,31.7,23.1,15.6,71
2022-08-13,2022,32.4,22.5,0.6,70
2022-08-14,2022,32.2,22.9,2.6,76
2022-08-15,2022,32.5,22.6,1.7,73
2022-08-16,2022,31.9,22.1,1.3,76
2022-08-17,2022,31.6,21.4,1.9,79
2022-08-18,2022,32.2,22.4,3.1,79
2022-08-19,2022,31.9,21.3,0.6,77
2022-08-20,2022,32.3,22.4,5.3,77
2022-08-21,2022,30.0,22.0,6.5,82
2022-08-22,2022,30.8,20.7,4.2,82
2022-08-23,2022,31.1,21.2,1.3,79
2022-08-24,2022,31.0,21.7,3.1,78
2022-08-25,2022,32.0,22.8,3.3,75
2022-08-26,2022,31.4,22.2,0.7,75
2022-08-27,2022,30.9,23.0,2.4,77
2022-08-28,2022,31.5,22.3,7.4,81
2022-08-29,2022,30.0,21.9,2.0,80
2022-08-30,2022,31.8,20.7,0.1,75
2022-08-31,2022,32.1,22.3,10.5,76
2022-09-01,2022,30.7,20.4,8.8,84
2022-09-02,2022,30.4,22.0,3.3,80
2022-09-03,2022,31.4,21.2,0.8,75
2022-09-04,2022,32.3,21.8,7.9,80
2022-09-05,2022,30.9,22.7,7.1,82
2022-09-06,2022,31.0,21.5,0.7,75
2022-09-07,2022,30.7,22.9,0.0,71
2022-09-08,2022,31.3,21.5,0.0,71
2022-09-09,2022,31.5,23.0,0.4,68
2022-09-10,2022,32.7,22.8,8.9,77
2022-09-11,2022,31.9,22.2,2.1,79
2022-09-12,2022,29.6,22.0,7.3,82
2022-09-13,2022,29.6,21.7,5.3,78
2022-09-14,2022,30.9,21.3,0.1,70
2022-09-15,2022,32.1,23.3,0.0,69
2022-09-16,2022,32.6,21.8,0.9,74
2022-09-17,2022,32.6,22.4,2.6,76
2022-09-18,2022,32.8,21.2,0.4,73
2022-09-19,2022,30.3,22.4,0.1,73
2022-09-20,2022,31.0,21.6,0.3,76
2022-09-21,2022,30.7,22.1,1.7,78
2022-09-22,2022,30.8,22.3,5.6,80
2022-09-23,2022,31.5,21.0,2.1,80
2022-09-24,2022,29.8,21.5,7.6,84
2022-09-25,2022,31.1,21.4,1.2,76
2022-09-26,2022,31.2,22.2,0.2,72
2022-09-27,2022,31.0,21.6,8.0,77
2022-09-28,2022,31.0,22.0,6.5,79
2022-09-29,2022,29.8,20.4,5.7,84
2022-09-30,2022,29.4,20.5,1.3,81
2022-10-01,2022,30.7,20.4,3.6,81
2022-10-02,2022,30.2,20.9,0.0,76
2022-10-03,2022,31.3,22.1,1.6,76
2022-10-04,2022,31.6,22.1,0.7,79
2022-10-05,2022,31.7,22.2,18.5,80
2022-10-06,2022,31.3,21.3,12.6,83
2022-10-07,2022,31.0,21.1,0.0,77
2022-10-08,2022,31.7,21.3,1.6,77
2022-10-09,2022,31.2,21.3,1.0,77
2022-10-10,2022,31.9,20.6,0.5,76
2022-10-11,2022,30.9,22.0,0.8,76
2022-10-12,2022,31.2,21.3,0.3,79
2022-10-13,2022,30.6,20.6,0.2,77
2022-10-14,2022,30.9,21.7,0.3,72
2022-10-15,2022,31.0,22.8,0.1,72
2022-10-16,2022,31.1,22.5,1.1,74
2022-10-17,2022,30.5,21.9,6.7,74
2022-10-18,2022,30.8,21.0,1.9,79
2022-10-19,2022,31.3,21.9,2.2,75
2022-10-20,2022,31.2,22.2,0.7,75
2022-10-21,2022,31.2,21.6,0.5,73
2022-10-22,2022,31.8,21.9,0.8,76
2022-10-23,2022,31.1,21.6,4.5,76
2022-10-24,2022,30.6,19.8,2.4,84
2022-10-25,2022,28.4,20.1,4.1,81
2022-10-26,2022,29.4,19.6,0.5,72
2022-10-27,2022,30.3,19.3,0.0,70
2022-10-28,2022,30.4,19.9,1.6,76
2022-10-29,2022,31.5,19.8,1.0,73
2022-10-30,2022,30.8,20.5,0.6,75
2022-10-31,2022,31.3,21.8,1.4,74
2022-11-01,2022,31.6,20.9,4.2,79
2022-11-02,2022,31.1,21.7,0.0,77
